,Date,weather.station,origin,destination,loc,origin.tract,destination.tract,Distance,post,treated,month,dayofweek,traveltime.mileEvening,median.age,median.income,per.male,per.female,per.white,per.bachelors,numvehicles,transScore,transRoutes,NumBikeshare,WalkScore,totalschool,undergrad,grad,college,dest.long,dest.lat,origin.long,origin.lat,Precip
5564,9/10/19,DEKALB-PEACHTREE AIRPORT,5.0,12.02,m,500,1202,1.339093776,True,True,9,Tuesday,5.165184689,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3851557,33.776784,-84.3854516,33.7961417,0
5565,9/10/19,DEKALB-PEACHTREE AIRPORT,5.0,12.01,m,500,1201,1.398977216,True,True,9,Tuesday,5.408713295,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.380305,33.7763742,-84.3854516,33.7961417,0
5566,9/10/19,DEKALB-PEACHTREE AIRPORT,13.0,12.01,m,1300,1201,0.502386569,True,True,9,Tuesday,5.971497217,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.380305,33.7763742,-84.3715699,33.7761933,0
5567,9/10/19,DEKALB-PEACHTREE AIRPORT,13.0,4.0,m,1300,400,0.929141787,True,True,9,Tuesday,7.731148714,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3785105,33.7883241,-84.3715699,33.7761933,0
5568,9/10/19,DEKALB-PEACHTREE AIRPORT,11.0,10.01,m,1100,1001,0.425523969,True,True,9,Tuesday,9.635179905,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3902405,33.7828223,-84.3830169,33.7841633,0
5569,9/10/19,DEKALB-PEACHTREE AIRPORT,303.2,312.07,c,30320,31207,3.336371018,True,False,9,Tuesday,1.72342943,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.466061,33.8748589,-84.45224,33.9217087,0
5570,9/10/19,DEKALB-PEACHTREE AIRPORT,5.0,11.0,m,500,1100,0.840292634,True,True,9,Tuesday,4.899086938,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3830169,33.7841633,-84.3854516,33.7961417,0
5571,9/10/19,DEKALB-PEACHTREE AIRPORT,5.0,13.0,m,500,1300,1.594004151,True,True,9,Tuesday,6.168950895,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3715699,33.7761933,-84.3854516,33.7961417,0
5572,9/10/19,DEKALB-PEACHTREE AIRPORT,303.2,303.45,c,30320,30345,1.908341747,True,False,9,Tuesday,1.432308096,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4675841,33.8972346,-84.45224,33.9217087,0
5573,9/10/19,FULTON CO-BROWN FLD ARPT,303.45,312.07,c,30345,31207,1.550211998,True,False,9,Tuesday,2.19324841,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.466061,33.8748589,-84.4675841,33.8972346,0
5574,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,5.0,m,1201,500,1.398977216,True,True,9,Tuesday,4.813040025,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3854516,33.7961417,-84.380305,33.7763742,0
5575,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,12.01,m,1001,1201,0.72472971,True,True,9,Tuesday,6.968115046,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.380305,33.7763742,-84.3902405,33.7828223,0
5576,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,5.0,m,1202,500,1.339093776,True,True,9,Tuesday,4.667335562,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3854516,33.7961417,-84.3851557,33.776784,0
5577,9/10/19,FULTON CO-BROWN FLD ARPT,303.39,303.45,c,30339,30345,1.328099219,True,False,9,Tuesday,1.631404218,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4675841,33.8972346,-84.4520485,33.88301,0
5578,9/10/19,FULTON CO-BROWN FLD ARPT,303.44,312.11,c,30344,31211,3.464718747,True,False,9,Tuesday,2.150246685,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4790865,33.8575174,-84.4754314,33.9075148,0
5579,9/10/19,FULTON CO-BROWN FLD ARPT,312.07,303.39,c,31207,30339,0.98255733,True,False,9,Tuesday,2.934519183,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4520485,33.88301,-84.466061,33.8748589,0
5580,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,5.0,m,1001,500,0.961564188,True,True,9,Tuesday,1.906615655,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3854516,33.7961417,-84.3902405,33.7828223,0
5581,9/10/19,FULTON CO-BROWN FLD ARPT,303.39,312.07,c,30339,31207,0.98255733,True,False,9,Tuesday,2.951481721,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.466061,33.8748589,-84.4520485,33.88301,0
5582,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,12.02,m,1001,1202,0.509818637,True,True,9,Tuesday,5.067161425,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3851557,33.776784,-84.3902405,33.7828223,0
5583,9/10/19,FULTON CO-BROWN FLD ARPT,303.39,312.11,c,30339,31211,2.349627561,True,False,9,Tuesday,1.993223697,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4790865,33.8575174,-84.4520485,33.88301,0
5584,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,12.01,m,1202,1201,0.280330265,True,True,9,Tuesday,7.788432445,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.380305,33.7763742,-84.3851557,33.776784,0
5585,9/10/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,True,False,9,Tuesday,2.032980641,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
5586,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,11.0,m,1202,1100,0.525034066,True,True,9,Tuesday,4.983803593,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3830169,33.7841633,-84.3851557,33.776784,0
5587,9/10/19,FULTON CO-BROWN FLD ARPT,303.44,303.2,c,30344,30320,1.654133801,True,False,9,Tuesday,2.166289892,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.45224,33.9217087,-84.4754314,33.9075148,0
5588,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,4.0,m,1001,400,0.774324455,True,True,9,Tuesday,4.541593184,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3785105,33.7883241,-84.3902405,33.7828223,0
5589,9/10/19,FULTON CO-BROWN FLD ARPT,303.45,303.44,c,30345,30344,0.841793384,True,False,9,Tuesday,1.920502937,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4754314,33.9075148,-84.4675841,33.8972346,0
5590,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,10.01,m,1201,1001,0.72472971,True,True,9,Tuesday,6.278202665,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3902405,33.7828223,-84.380305,33.7763742,0
5591,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,12.02,m,1201,1202,0.280330265,True,True,9,Tuesday,7.134441934,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3851557,33.776784,-84.380305,33.7763742,0
5592,9/10/19,FULTON CO-BROWN FLD ARPT,303.39,303.44,c,30339,30344,2.162291219,True,False,9,Tuesday,1.464495919,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.4754314,33.9075148,-84.4520485,33.88301,0
5593,9/10/19,FULTON CO-BROWN FLD ARPT,312.07,303.45,c,31207,30345,1.550211998,True,False,9,Tuesday,3.300623832,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4675841,33.8972346,-84.466061,33.8748589,0
5594,9/10/19,FULTON CO-BROWN FLD ARPT,312.11,303.44,c,31211,30344,3.464718747,True,False,9,Tuesday,1.746173482,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4754314,33.9075148,-84.4790865,33.8575174,0
5595,9/10/19,FULTON CO-BROWN FLD ARPT,303.44,303.39,c,30344,30339,2.162291219,True,False,9,Tuesday,1.518451032,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4520485,33.88301,-84.4754314,33.9075148,0
5596,9/10/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,True,False,9,Tuesday,1.993223697,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
5597,9/10/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,True,False,9,Tuesday,,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
5598,9/10/19,FULTON CO-BROWN FLD ARPT,312.11,312.07,c,31211,31207,1.413699333,True,False,9,Tuesday,1.615147775,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.466061,33.8748589,-84.4790865,33.8575174,0
5599,9/10/19,FULTON CO-BROWN FLD ARPT,303.45,303.2,c,30345,30320,1.908341747,True,False,9,Tuesday,1.458508854,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.45224,33.9217087,-84.4675841,33.8972346,0
5600,9/10/19,FULTON CO-BROWN FLD ARPT,312.11,303.45,c,31211,30345,2.825563612,True,False,9,Tuesday,2.253237775,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4675841,33.8972346,-84.4790865,33.8575174,0
5601,9/10/19,FULTON CO-BROWN FLD ARPT,312.11,303.2,c,31211,30320,4.700134058,True,False,9,Tuesday,,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.45224,33.9217087,-84.4790865,33.8575174,0
5602,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,11.0,m,1001,1100,0.425523969,True,True,9,Tuesday,5.522603117,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3830169,33.7841633,-84.3902405,33.7828223,0
5603,9/10/19,FULTON CO-BROWN FLD ARPT,10.01,13.0,m,1001,1300,1.167271662,True,True,9,Tuesday,6.368126268,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3715699,33.7761933,-84.3902405,33.7828223,0
5604,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,4.0,m,1202,400,0.884951126,True,True,9,Tuesday,5.781863561,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3785105,33.7883241,-84.3851557,33.776784,0
5605,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,10.01,m,1202,1001,0.509818637,True,True,9,Tuesday,5.557531886,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3902405,33.7828223,-84.3851557,33.776784,0
5606,9/10/19,FULTON CO-BROWN FLD ARPT,303.39,303.2,c,30339,30320,2.676838874,True,False,9,Tuesday,1.786933603,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.45224,33.9217087,-84.4520485,33.88301,0
5607,9/10/19,FULTON CO-BROWN FLD ARPT,12.02,13.0,m,1202,1300,0.782191155,True,True,9,Tuesday,5.795684733,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3715699,33.7761933,-84.3851557,33.776784,0
5608,9/10/19,FULTON CO-BROWN FLD ARPT,312.07,303.44,c,31207,30344,2.322025115,True,False,9,Tuesday,2.77057009,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4754314,33.9075148,-84.466061,33.8748589,0
5609,9/10/19,FULTON CO-BROWN FLD ARPT,303.44,303.45,c,30344,30345,0.841793384,True,False,9,Tuesday,2.415477921,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.4675841,33.8972346,-84.4754314,33.9075148,0
5610,9/10/19,FULTON CO-BROWN FLD ARPT,312.07,312.11,c,31207,31211,1.413699333,True,False,9,Tuesday,1.461885578,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4790865,33.8575174,-84.466061,33.8748589,0
5611,9/10/19,FULTON CO-BROWN FLD ARPT,303.44,312.07,c,30344,31207,2.322025115,True,False,9,Tuesday,2.598306665,31.0,36851,43.02,56.98,29.93,35.47,2215,4.9,4,0,23,988,333,89,422,-84.466061,33.8748589,-84.4754314,33.9075148,0
5612,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,11.0,m,1201,1100,0.560883959,True,True,9,Tuesday,4.605824948,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3830169,33.7841633,-84.380305,33.7763742,0
5613,9/10/19,FULTON CO-BROWN FLD ARPT,303.45,312.11,c,30345,31211,2.825563612,True,False,9,Tuesday,1.474632052,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4790865,33.8575174,-84.4675841,33.8972346,0
5614,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,4.0,m,1201,400,0.832996532,True,True,9,Tuesday,4.661884153,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3785105,33.7883241,-84.380305,33.7763742,0
5615,9/10/19,FULTON CO-BROWN FLD ARPT,12.01,13.0,m,1201,1300,0.502386569,True,True,9,Tuesday,4.843547743,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3715699,33.7761933,-84.380305,33.7763742,0
5616,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,13.0,m,400,1300,0.929141787,True,True,9,Wednesday,6.027067211,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3715699,33.7761933,-84.3785105,33.7883241,0
5617,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,13.0,m,1100,1300,0.858514772,True,True,9,Wednesday,7.085880796,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3715699,33.7761933,-84.3830169,33.7841633,0
5618,9/11/19,DEKALB-PEACHTREE AIRPORT,303.2,303.44,c,30320,30344,1.654133801,True,False,9,Wednesday,2.277123329,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4754314,33.9075148,-84.45224,33.9217087,0
5619,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,10.01,m,400,1001,0.774324455,True,True,9,Wednesday,7.468875995,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3902405,33.7828223,-84.3785105,33.7883241,0
5620,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,5.0,m,1100,500,0.840292634,True,True,9,Wednesday,5.256105419,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3854516,33.7961417,-84.3830169,33.7841633,0
5621,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,12.01,m,400,1201,0.832996532,True,True,9,Wednesday,7.30295157,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.380305,33.7763742,-84.3785105,33.7883241,0
5622,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,12.02,m,400,1202,0.884951126,True,True,9,Wednesday,6.309199651,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3851557,33.776784,-84.3785105,33.7883241,0
5623,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,12.02,m,1300,1202,0.782191155,True,True,9,Wednesday,5.92353072,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3851557,33.776784,-84.3715699,33.7761933,0
5624,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,11.0,m,400,1100,0.387231811,True,True,9,Wednesday,5.46614872,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3830169,33.7841633,-84.3785105,33.7883241,0
5625,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,11.0,m,500,1100,0.840292634,True,True,9,Wednesday,4.879252578,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3830169,33.7841633,-84.3854516,33.7961417,0
5626,9/11/19,DEKALB-PEACHTREE AIRPORT,303.2,303.45,c,30320,30345,1.908341747,True,False,9,Wednesday,1.091698244,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4675841,33.8972346,-84.45224,33.9217087,0
5627,9/11/19,DEKALB-PEACHTREE AIRPORT,303.2,303.39,c,30320,30339,2.676838874,True,False,9,Wednesday,1.394679885,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4520485,33.88301,-84.45224,33.9217087,0
5628,9/11/19,DEKALB-PEACHTREE AIRPORT,4.0,5.0,m,400,500,0.67202502,True,True,9,Wednesday,3.992906889,44.6,47260,45.29,54.71,79.74,34.21,555,9.2,39,7,74,347,145,33,178,-84.3854516,33.7961417,-84.3785105,33.7883241,0
5629,9/11/19,DEKALB-PEACHTREE AIRPORT,303.2,312.11,c,30320,31211,4.700134058,True,False,9,Wednesday,1.173725387,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.4790865,33.8575174,-84.45224,33.9217087,0
5630,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,4.0,m,1300,400,0.929141787,True,True,9,Wednesday,5.793877111,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3785105,33.7883241,-84.3715699,33.7761933,0
5631,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,11.0,m,1300,1100,0.858514772,True,True,9,Wednesday,7.668281958,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3830169,33.7841633,-84.3715699,33.7761933,0
5632,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,12.02,m,1100,1202,0.525034066,True,True,9,Wednesday,6.126586582,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3851557,33.776784,-84.3830169,33.7841633,0
5633,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,4.0,m,1100,400,0.387231811,True,True,9,Wednesday,5.423108179,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3785105,33.7883241,-84.3830169,33.7841633,0
5634,9/11/19,DEKALB-PEACHTREE AIRPORT,303.2,312.07,c,30320,31207,3.336371018,True,False,9,Wednesday,1.34377541,42.0,57461,47.58,52.42,69.49,45.71,3550,2.6,3,3,1,1501,198,59,257,-84.466061,33.8748589,-84.45224,33.9217087,0
5635,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,10.01,m,1100,1001,0.425523969,True,True,9,Wednesday,9.047668936,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.3902405,33.7828223,-84.3830169,33.7841633,0
5636,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,12.02,m,500,1202,1.339093776,True,True,9,Wednesday,4.455749683,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3851557,33.776784,-84.3854516,33.7961417,0
5637,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,12.01,m,1300,1201,0.502386569,True,True,9,Wednesday,6.170547124,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.380305,33.7763742,-84.3715699,33.7761933,0
5638,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,13.0,m,500,1300,1.594004151,True,True,9,Wednesday,6.513993911,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3715699,33.7761933,-84.3854516,33.7961417,0
5639,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,10.01,m,500,1001,0.961564188,True,True,9,Wednesday,2.235940177,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3902405,33.7828223,-84.3854516,33.7961417,0
5640,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,12.01,m,500,1201,1.398977216,True,True,9,Wednesday,5.408713295,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.380305,33.7763742,-84.3854516,33.7961417,0
5641,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,10.01,m,1300,1001,1.167271662,True,True,9,Wednesday,6.396682888,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3902405,33.7828223,-84.3715699,33.7761933,0
5642,9/11/19,DEKALB-PEACHTREE AIRPORT,11.0,12.01,m,1100,1201,0.560883959,True,True,9,Wednesday,6.448154928,36.8,84593,52.88,47.12,76.53,38.06,2240,9.4,40,5,90,448,137,227,364,-84.380305,33.7763742,-84.3830169,33.7841633,0
5643,9/11/19,DEKALB-PEACHTREE AIRPORT,5.0,4.0,m,500,400,0.67202502,True,True,9,Wednesday,3.720099586,31.4,46672,51.5,48.5,64.72,35.64,2120,9.1,37,4,62,1474,452,347,799,-84.3785105,33.7883241,-84.3854516,33.7961417,0
5644,9/11/19,DEKALB-PEACHTREE AIRPORT,13.0,5.0,m,1300,500,1.594004151,True,True,9,Wednesday,6.597640703,32.0,52188,59.21,40.79,66.16,47.01,2050,8.9,11,2,89,835,162,251,413,-84.3854516,33.7961417,-84.3715699,33.7761933,0
5645,9/11/19,FULTON CO-BROWN FLD ARPT,10.01,12.02,m,1001,1202,0.509818637,True,True,9,Wednesday,5.197926882,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3851557,33.776784,-84.3902405,33.7828223,0
5646,9/11/19,FULTON CO-BROWN FLD ARPT,10.01,11.0,m,1001,1100,0.425523969,True,True,9,Wednesday,5.796774902,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3830169,33.7841633,-84.3902405,33.7828223,0
5647,9/11/19,FULTON CO-BROWN FLD ARPT,303.39,303.2,c,30339,30320,2.676838874,True,False,9,Wednesday,1.855422347,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.45224,33.9217087,-84.4520485,33.88301,0
5648,9/11/19,FULTON CO-BROWN FLD ARPT,10.01,5.0,m,1001,500,0.961564188,True,True,9,Wednesday,1.923948524,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3854516,33.7961417,-84.3902405,33.7828223,0
5649,9/11/19,FULTON CO-BROWN FLD ARPT,10.01,13.0,m,1001,1300,1.167271662,True,True,9,Wednesday,6.054003447,26.0,30290,64.5,35.5,54.01,37.55,765,9.6,61,4,84,1498,900,536,1436,-84.3715699,33.7761933,-84.3902405,33.7828223,0
5650,9/11/19,FULTON CO-BROWN FLD ARPT,303.45,303.44,c,30345,30344,0.841793384,True,False,9,Wednesday,2.078894932,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4754314,33.9075148,-84.4675841,33.8972346,0
5651,9/11/19,FULTON CO-BROWN FLD ARPT,12.01,12.02,m,1201,1202,0.280330265,True,True,9,Wednesday,6.064275644,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3851557,33.776784,-84.380305,33.7763742,0
5652,9/11/19,FULTON CO-BROWN FLD ARPT,12.02,13.0,m,1202,1300,0.782191155,True,True,9,Wednesday,5.092531806,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.3715699,33.7761933,-84.3851557,33.776784,0
5653,9/11/19,FULTON CO-BROWN FLD ARPT,12.02,12.01,m,1202,1201,0.280330265,True,True,9,Wednesday,6.539905107,34.4,62728,61.28,38.72,69.74,43.34,2395,9.6,52,7,90,748,375,289,664,-84.380305,33.7763742,-84.3851557,33.776784,0
5654,9/11/19,FULTON CO-BROWN FLD ARPT,312.07,303.39,c,31207,30339,0.98255733,True,False,9,Wednesday,2.764893797,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.4520485,33.88301,-84.466061,33.8748589,0
5655,9/11/19,FULTON CO-BROWN FLD ARPT,312.07,303.2,c,31207,30320,3.336371018,True,False,9,Wednesday,2.477742021,35.5,54383,43.63,56.37,49.71,34.02,2720,5.9,6,0,32,797,405,116,521,-84.45224,33.9217087,-84.466061,33.8748589,0
5656,9/11/19,FULTON CO-BROWN FLD ARPT,303.39,312.07,c,30339,31207,0.98255733,True,False,9,Wednesday,3.036294415,30.8,40477,52.73,47.27,63.19,44.04,4140,5.2,5,3,26,1262,637,329,966,-84.466061,33.8748589,-84.4520485,33.88301,0
5657,9/11/19,FULTON CO-BROWN FLD ARPT,312.11,303.39,c,31211,30339,2.349627561,True,False,9,Wednesday,1.730770755,31.5,43632,39.9,60.1,50.23,47.55,3110,3.9,1,0,47,845,299,339,638,-84.4520485,33.88301,-84.4790865,33.8575174,0
5658,9/11/19,FULTON CO-BROWN FLD ARPT,303.45,303.39,c,30345,30339,1.328099219,True,False,9,Wednesday,1.982783588,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.4520485,33.88301,-84.4675841,33.8972346,0
5659,9/11/19,FULTON CO-BROWN FLD ARPT,12.01,5.0,m,1201,500,1.398977216,True,True,9,Wednesday,4.527116855,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3854516,33.7961417,-84.380305,33.7763742,0
5660,9/11/19,FULTON CO-BROWN FLD ARPT,12.01,11.0,m,1201,1100,0.560883959,True,True,9,Wednesday,5.081264943,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3830169,33.7841633,-84.380305,33.7763742,0
5661,9/11/19,FULTON CO-BROWN FLD ARPT,12.01,10.01,m,1201,1001,0.72472971,True,True,9,Wednesday,5.542296126,32.7,49606,52.87,47.13,73.43,31.83,2120,9.3,53,3,91,714,106,280,386,-84.3902405,33.7828223,-84.380305,33.7763742,0
5662,9/11/19,FULTON CO-BROWN FLD ARPT,303.45,312.07,c,30345,31207,1.550211998,True,False,9,Wednesday,2.515784941,30.0,49812,48.35,51.65,25.03,37.0,2670,5.3,6,3,22,1239,209,73,282,-84.466061,33.8748589,-84.4675841,33.8972346,0
