,Date,weather.station,Station,lat,long,tract,Parking.plain,Parking,WalkScore,TransScore,TransRoutes,NumBikeshare,post,DoW,origin.tract,destination.tract,origin,destination,treatment,dest.long,dest.lat,distance,Vehicles,school.population,K12,College,event,Precip,Travel.Time.per.Mile..Minutes.Mile.,Mon,Wed,Thur,Fri,Sat,Sun,month,June,Aug,Sept
12503,9/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,44,42.0,44.0,1,-84.4017693,33.7407725,0.743491244,520,487,335,127,0,0,3.048679703,0,0,1,0,0,0,9,0,0,1
12504,9/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,43,26.0,43.0,1,-84.4091076,33.745362,0.998848525,615,556,333,164,0,0,3.370547769,0,0,1,0,0,0,9,0,0,1
12505,9/19/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Thursday,1202,21,12.02,21.0,1,-84.3947712,33.7655324,0.637674281,2395,748,69,664,0,0,8.834186199,0,0,1,0,0,0,9,0,0,1
12506,9/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,18,19.0,18.0,1,-84.3780718,33.7663445,0.525417908,1055,3135,97,3038,0,0,2.283896271,0,0,1,0,0,0,9,0,0,1
12507,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,26,35.0,26.0,1,-84.4026296,33.7587958,0.722933018,460,374,9,365,0,0,2.927887664,0,0,1,0,0,0,9,0,0,1
12508,9/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,36,26.0,36.0,1,-84.4029204,33.7518752,0.426018427,615,556,333,164,0,0,3.325364769,0,0,1,0,0,0,9,0,0,1
12509,9/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,37,35.0,37.0,1,-84.4101331,33.7489884,0.792942439,460,374,9,365,0,0,6.074421588,0,0,1,0,0,0,9,0,0,1
12510,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,48,35.0,48.0,1,-84.3839375,33.7443312,0.789991202,460,374,9,365,0,0,3.038008517,0,0,1,0,0,0,9,0,0,1
12511,9/19/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40.0,free,1,33,9.1,7,0,1,Thursday,40,60,40.0,60.0,1,-84.4390857,33.7379611,1.077710457,680,496,362,115,0,0,2.458916477,0,0,1,0,0,0,9,0,0,1
12512,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,36,35.0,36.0,1,-84.4029204,33.7518752,0.666522279,460,374,9,365,0,0,3.600779862,0,0,1,0,0,0,9,0,0,1
12513,9/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,38,42.0,38.0,1,-84.412023,33.7508286,1.023544117,520,487,335,127,0,0,3.354357936,0,0,1,0,0,0,9,0,0,1
12514,9/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,25,26.0,25.0,1,-84.4126613,33.7590745,0.878335539,615,556,333,164,0,0,4.383290702,0,0,1,0,0,0,9,0,0,1
12515,9/19/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Thursday,8102,8301,81.02,83.01,1,-84.4588616,33.7642262,0.902154503,1640,1736,1564,172,0,0,1.75505784,0,0,1,0,0,0,9,0,0,1
12516,9/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,1002,19.0,10.02,1,-84.3995394,33.7763249,0.991476734,1055,3135,97,3038,0,0,5.194272165,0,0,1,0,0,0,9,0,0,1
12517,9/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,49,35.0,49.0,1,-84.3794479,33.7409122,1.087355927,460,374,9,365,0,0,2.31448287,0,0,1,0,0,0,9,0,0,1
12518,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,21,35.0,21.0,1,-84.3947712,33.7655324,0.830389688,460,374,9,365,0,0,5.880773091,0,0,1,0,0,0,9,0,0,1
12519,9/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,38,26.0,38.0,1,-84.412023,33.7508286,0.903226219,615,556,333,164,0,0,2.841665367,0,0,1,0,0,0,9,0,0,1
12520,9/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,28,19.0,28.0,1,-84.379399,33.758087,0.724454321,1055,3135,97,3038,0,0,2.622663632,0,0,1,0,0,0,9,0,0,1
12521,9/19/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Thursday,8102,8302,81.02,83.02,1,-84.452286,33.7573898,0.998746768,1640,1736,1564,172,0,0,3.471016656,0,0,1,0,0,0,9,0,0,1
12522,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,19,35.0,19.0,1,-84.3872629,33.7661963,0.890805976,460,374,9,365,0,0,2.675479731,0,0,1,0,0,0,9,0,0,1
12523,9/19/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35.0,none,0,96,9.8,56,4,1,Thursday,35,44,35.0,44.0,1,-84.4017693,33.7407725,1.076713952,460,374,9,365,0,0,2.213525077,0,0,1,0,0,0,9,0,0,1
12524,9/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,43,25.0,43.0,1,-84.4091076,33.745362,0.902796026,605,609,296,289,0,0,7.753689427,0,0,1,0,0,0,9,0,0,1
12525,9/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,26,19.0,26.0,1,-84.4026296,33.7587958,1.027685538,1055,3135,97,3038,0,0,5.854579483,0,0,1,0,0,0,9,0,0,1
12526,9/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,84,85.0,84.0,1,-84.4355748,33.7618564,0.801569313,505,420,306,90,0,0,3.57631788,0,0,1,0,0,0,9,0,0,1
12527,9/19/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85.0,limited,1,24,8.1,5,0,1,Thursday,85,7,85.0,7.0,1,-84.4233152,33.7799333,0.637166314,505,420,306,90,0,0,5.309968931,0,0,1,0,0,0,9,0,0,1
12528,9/19/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26.0,none,0,73,9.6,57,0,1,Thursday,26,44,26.0,44.0,1,-84.4017693,33.7407725,1.098061349,615,556,333,164,0,0,5.327571184,0,0,1,0,0,0,9,0,0,1
12529,9/19/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42.0,free,1,86,9.5,14,2,1,Thursday,42,62,42.0,62.0,1,-84.4217305,33.728483,0.711128055,520,487,335,127,0,0,3.632725941,0,0,1,0,0,0,9,0,0,1
12530,9/19/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19.0,none,0,86,9.7,74,6,1,Thursday,19,21,19.0,21.0,1,-84.3947712,33.7655324,0.438118182,1055,3135,97,3038,0,0,4.679102771,0,0,1,0,0,0,9,0,0,1
12531,9/19/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35.0,none,0,79,9.8,56,4,1,Thursday,35,43,35.0,43.0,1,-84.4091076,33.745362,0.749954336,460,374,9,365,0,0,5.15586947,0,0,1,0,0,0,9,0,0,1
12532,9/19/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25.0,free,1,66,9.3,9,1,1,Thursday,25,36,25.0,36.0,1,-84.4029204,33.7518752,0.892807687,605,609,296,289,0,0,4.87226988,0,0,1,0,0,0,9,0,0,1
12533,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123.0,free,1,58,9.1,11,0,1,Thursday,123,111,123.0,111.0,0,-84.427146,33.6880797,1.078476067,1070,742,599,143,0,0,4.218916062,0,0,1,0,0,0,9,0,0,1
12534,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,6601,66.02,66.01,1,-84.4224014,33.7115423,0.477868916,185,381,294,67,0,0,3.801600408,0,0,1,0,0,0,9,0,0,1
12535,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,College Park   ,33.6522646,-84.4490773,123.0,free,1,61,9.1,11,0,1,Thursday,123,10601,123.0,106.01,0,-84.4572757,33.6610333,0.768569885,1070,742,599,143,0,0,3.794927075,0,0,1,0,0,0,9,0,0,1
12536,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Thursday,7603,111,76.03,111.0,1,-84.427146,33.6880797,0.896557705,520,1202,859,305,0,0,3.49484848,0,0,1,0,0,0,9,0,0,1
12537,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,61,66.02,61.0,1,-84.4370324,33.7277552,0.933652296,185,381,294,67,0,0,2.481294885,0,0,1,0,0,0,9,0,0,1
12538,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123.0,free,1,58,9.1,11,0,1,Thursday,123,11202,123.0,112.02,0,-84.4503094,33.6771979,0.563823131,1070,742,599,143,0,0,5.498178115,0,0,1,0,0,0,9,0,0,1
12539,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,65,66.02,65.0,1,-84.4101267,33.7141012,0.960334946,185,381,294,67,0,0,3.17597523,0,0,1,0,0,0,9,0,0,1
12540,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Thursday,7603,6601,76.03,66.01,1,-84.4224014,33.7115423,0.851822872,520,1202,859,305,0,0,3.971874255,0,0,1,0,0,0,9,0,0,1
12541,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Thursday,7603,11201,76.03,112.01,1,-84.4437913,33.6939153,0.939414822,520,1202,859,305,0,0,2.075760307,0,0,1,0,0,0,9,0,0,1
12542,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123.0,free,1,58,9.1,11,0,1,Thursday,123,110,123.0,110.0,0,-84.4269481,33.6741961,0.807301377,1070,742,599,143,0,0,4.252852072,0,0,1,0,0,0,9,0,0,1
12543,9/19/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Thursday,6602,62,66.02,62.0,1,-84.4217305,33.728483,0.792691607,185,381,294,67,0,0,2.985608331,0,0,1,0,0,0,9,0,0,1
12544,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,205,30.0,205.0,1,-84.3416194,33.7526586,0.775244278,480,625,329,244,0,0,5.847619215,0,0,0,1,0,0,9,0,0,1
12545,9/20/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4.0,limited,1,87,9.2,39,7,1,Friday,4,1202,4.0,12.02,1,-84.3851557,33.776784,0.84021886,1655,347,169,178,0,0,6.188863694,0,0,0,1,0,0,9,0,0,1
12546,9/20/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9.0,11,0,1,Friday,23113,230,231.13,230.0,0,-84.2684881,33.7708628,1.003824971,985,645,356,176,0,0,2.805934051,0,0,0,1,0,0,9,0,0,1
12547,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,204,30.0,204.0,1,-84.3443392,33.7660727,0.784212838,480,625,329,244,0,0,2.975382727,0,0,0,1,0,0,9,0,0,1
12548,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,206,30.0,206.0,1,-84.3356822,33.7576172,1.03156918,480,625,329,244,0,0,5.654815445,0,0,0,1,0,0,9,0,0,1
12549,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,16,30.0,16.0,1,-84.3557938,33.7676383,0.694291561,480,625,329,244,0,0,3.264718736,0,0,0,1,0,0,9,0,0,1
12550,9/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,1,Friday,20801,203,208.01,203.0,1,-84.3300628,33.76617,0.989919884,955,505,351,98,0,0,3.821858106,0,0,0,1,0,0,9,0,0,1
12551,9/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,1,Friday,20801,225,208.01,225.0,1,-84.3054078,33.7759433,0.890263167,955,505,351,98,0,0,7.245048703,0,0,0,1,0,0,9,0,0,1
12552,9/20/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,1,Friday,21405,21411,214.05,214.11,0,-84.329312,33.8667772,0.762959901,2665,903,535,240,0,0,2.577680246,0,0,0,1,0,0,9,0,0,1
12553,9/20/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,1,Friday,9403,21415,94.03,214.15,1,-84.3448974,33.8397088,0.881228872,2340,1211,548,583,0,0,7.67867109,0,0,0,1,0,0,9,0,0,1
12554,9/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,1,Friday,20801,207,208.01,207.0,1,-84.3249841,33.7538959,1.018869513,955,505,351,98,0,0,2.110181896,0,0,0,1,0,0,9,0,0,1
12555,9/20/19,DEKALB-PEACHTREE AIRPORT,Dunwoody  ,33.920888,-84.34428,212.15,free,1,50,7.6,8,0,1,Friday,21215,10110,212.15,101.1,0,-84.3632094,33.9205399,1.086787487,2480,1382,1001,122,0,0,2.975129335,0,0,0,1,0,0,9,0,0,1
12556,9/20/19,DEKALB-PEACHTREE AIRPORT,Dunwoody  ,33.920888,-84.34428,212.15,free,1,50,7.6,8,0,1,Friday,21215,21216,212.15,212.16,0,-84.3271655,33.9277554,1.091133664,2480,1382,1001,122,0,0,2.535589138,0,0,0,1,0,0,9,0,0,1
12557,9/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225.0,none,0,95,8.6,8,0,1,Friday,225,226,225.0,226.0,0,-84.2921187,33.7815141,0.569234159,1810,2264,1544,434,0,0,4.099074692,0,0,0,1,0,0,9,0,0,1
12558,9/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,1,Friday,9402,92,94.02,92.0,1,-84.3618468,33.8122786,0.91592463,2925,1119,195,924,0,0,2.038013397,0,0,0,1,0,0,9,0,0,1
12559,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,30,204.0,30.0,1,-84.3572779,33.758758,0.96836485,2305,677,468,128,0,0,2.254659836,0,0,0,1,0,0,9,0,0,1
12560,9/20/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,1,Friday,21405,21416,214.05,214.16,0,-84.3339712,33.847324,0.904830283,2665,903,535,240,0,0,2.357716551,0,0,0,1,0,0,9,0,0,1
12561,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,31,204.0,31.0,1,-84.3530446,33.7520808,0.991945806,2305,677,468,128,0,0,5.225419878,0,0,0,1,0,0,9,0,0,1
12562,9/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,1,Friday,9402,9403,94.02,94.03,1,-84.3599075,33.8315945,0.798930745,2925,1119,195,924,0,0,1.814925774,0,0,0,1,0,0,9,0,0,1
12563,9/20/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,1,Friday,9403,9602,94.03,96.02,1,-84.3614068,33.844113,0.149550546,2340,1211,548,583,0,0,11.14450409,0,0,0,1,0,0,9,0,0,1
12564,9/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225.0,none,0,95,8.6,8,0,1,Friday,225,228,225.0,228.0,0,-84.289345,33.7630876,0.925122286,1810,2264,1544,434,0,0,6.395550901,0,0,0,1,0,0,9,0,0,1
12565,9/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,1,Friday,9402,9603,94.02,96.03,1,-84.3757572,33.8343705,0.81162088,2925,1119,195,924,0,0,6.981913363,0,0,0,1,0,0,9,0,0,1
12566,9/20/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9.0,11,0,1,Friday,23113,23102,231.13,231.02,0,-84.2570051,33.7656513,0.55287283,985,645,356,176,0,0,5.667367181,0,0,0,1,0,0,9,0,0,1
12567,9/20/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9.0,7,0,1,Friday,23111,23115,231.11,231.15,0,-84.2414147,33.7738177,0.81384035,730,559,449,93,0,0,6.553291847,0,0,0,1,0,0,9,0,0,1
12568,9/20/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,1,Friday,9403,9601,94.03,96.01,1,-84.3777069,33.8463916,1.083197423,2340,1211,548,583,0,0,4.969854264,0,0,0,1,0,0,9,0,0,1
12569,9/20/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9.0,11,0,1,Friday,23113,23115,231.13,231.15,0,-84.2414147,33.7738177,0.570549243,985,645,356,176,0,0,1.898755185,0,0,0,1,0,0,9,0,0,1
12570,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,202,204.0,202.0,1,-84.3401136,33.7755362,0.91372647,2305,677,468,128,0,0,3.648064759,0,0,0,1,0,0,9,0,0,1
12571,9/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,1,Friday,20801,22403,208.01,224.03,1,-84.3212938,33.7761539,0.926660675,955,505,351,98,0,0,5.791404353,0,0,0,1,0,0,9,0,0,1
12572,9/20/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9.0,7,0,1,Friday,23111,23204,231.11,232.04,0,-84.21084,33.7748198,1.061398394,730,559,449,93,0,0,3.972746418,0,0,0,1,0,0,9,0,0,1
12573,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,16,204.0,16.0,1,-84.3557938,33.7676383,0.926009204,2305,677,468,128,0,0,2.843744233,0,0,0,1,0,0,9,0,0,1
12574,9/20/19,DEKALB-PEACHTREE AIRPORT,East Lake ,33.764698,-84.312939,208.01,free,1,57,8.4,5,1,1,Friday,20801,227,208.01,227.0,1,-84.3039234,33.7604658,0.595382589,955,505,351,98,0,0,4.450919545,0,0,0,1,0,0,9,0,0,1
12575,9/20/19,DEKALB-PEACHTREE AIRPORT,Chamblee  ,33.8879223,-84.3049086,212.04,free,1,63,8.6,9,0,1,Friday,21204,21208,212.04,212.08,0,-84.3036535,33.9012348,0.923650452,525,720,689,10,0,0,3.807356622,0,0,0,1,0,0,9,0,0,1
12576,9/20/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4.0,limited,1,87,9.2,39,7,1,Friday,4,5,4.0,5.0,1,-84.3854516,33.7961417,0.510656689,1655,347,169,178,0,0,5.842150698,0,0,0,1,0,0,9,0,0,1
12577,9/20/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,1,Friday,9402,93,94.02,93.0,1,-84.3808773,33.8212723,0.646152672,2925,1119,195,924,0,0,5.416676512,0,0,0,1,0,0,9,0,0,1
12578,9/20/19,DEKALB-PEACHTREE AIRPORT,Brookhaven  ,33.8596031,-84.3394018,214.05,free,1,74,8.1,5,0,1,Friday,21405,21413,214.05,214.13,0,-84.3234915,33.8518694,1.058973442,2665,903,535,240,0,0,3.635596369,0,0,0,1,0,0,9,0,0,1
12579,9/20/19,DEKALB-PEACHTREE AIRPORT,Doraville  ,33.9026276,-84.2804662,213.01,free,1,54,7.6,15,0,1,Friday,21301,21307,213.01,213.07,0,-84.2742641,33.890991,0.880161486,1750,936,627,218,0,0,3.256978081,0,0,0,1,0,0,9,0,0,1
12580,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,206,204.0,206.0,1,-84.3356822,33.7576172,0.447893764,2305,677,468,128,0,0,7.739930637,0,0,0,1,0,0,9,0,0,1
12581,9/20/19,DEKALB-PEACHTREE AIRPORT,Avondale,33.7756856,-84.2817456,226.0,free,1,68,9.0,10,0,1,Friday,226,230,226.0,230.0,0,-84.2684881,33.7708628,0.832076554,2015,1666,1202,255,0,0,6.690089556,0,0,0,1,0,0,9,0,0,1
12582,9/20/19,DEKALB-PEACHTREE AIRPORT,Medical Center  ,33.9105547,-84.3516887,101.15,free,1,31,8.1,11,0,1,Friday,10115,10110,101.15,101.1,0,-84.3632094,33.9205399,0.956230576,1260,476,311,99,0,0,2.28327078,0,0,0,1,0,0,9,0,0,1
12583,9/20/19,DEKALB-PEACHTREE AIRPORT,Avondale,33.7756856,-84.2817456,226.0,free,1,68,9.0,10,0,1,Friday,226,228,226.0,228.0,0,-84.289345,33.7630876,0.974833745,2015,1666,1202,255,0,0,3.744228203,0,0,0,1,0,0,9,0,0,1
12584,9/20/19,DEKALB-PEACHTREE AIRPORT,Lenox  ,33.8448208,-84.3589471,94.03,free,1,68,9.1,9,0,1,Friday,9403,9404,94.03,94.04,1,-84.351653,33.8381071,0.6255163,2340,1211,548,583,0,0,3.383871321,0,0,0,1,0,0,9,0,0,1
12585,9/20/19,DEKALB-PEACHTREE AIRPORT,Avondale,33.7756856,-84.2817456,226.0,free,1,68,9.0,10,0,1,Friday,226,22203,226.0,222.03,0,-84.2744189,33.786476,0.857039849,2015,1666,1202,255,0,0,4.822801809,0,0,0,1,0,0,9,0,0,1
12586,9/20/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4.0,limited,1,87,9.2,39,7,1,Friday,4,11,4.0,11.0,1,-84.3830169,33.7841633,0.391695244,1655,347,169,178,0,0,5.786811817,0,0,0,1,0,0,9,0,0,1
12587,9/20/19,DEKALB-PEACHTREE AIRPORT,Medical Center  ,33.9105547,-84.3516887,101.15,free,1,31,8.1,11,0,1,Friday,10115,10113,101.15,101.13,0,-84.3680404,33.9051743,1.009790266,1260,476,311,99,0,0,2.211680394,0,0,0,1,0,0,9,0,0,1
12588,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,29,30.0,29.0,1,-84.3693491,33.7580053,0.904754173,480,625,329,244,0,0,4.384247995,0,0,0,1,0,0,9,0,0,1
12589,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,31,30.0,31.0,1,-84.3530446,33.7520808,0.394572743,480,625,329,244,0,0,8.532435982,0,0,0,1,0,0,9,0,0,1
12590,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,203,204.0,203.0,1,-84.3300628,33.76617,0.682333634,2305,677,468,128,0,0,4.665361891,0,0,0,1,0,0,9,0,0,1
12591,9/20/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225.0,none,0,95,8.6,8,0,1,Friday,225,227,225.0,227.0,0,-84.3039234,33.7604658,1.04567652,1810,2264,1544,434,0,0,2.709569621,0,0,0,1,0,0,9,0,0,1
12592,9/20/19,DEKALB-PEACHTREE AIRPORT,Kensington,33.7719453,-84.2510786,231.13,free,1,39,9.0,11,0,1,Friday,23113,23112,231.13,231.12,0,-84.2386721,33.7648909,0.86430452,985,645,356,176,0,0,2.603249141,0,0,0,1,0,0,9,0,0,1
12593,9/20/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30.0,free,1,78,9.0,13,5,1,Friday,30,17,30.0,17.0,1,-84.3671952,33.7659024,0.962447662,480,625,329,244,0,0,5.368257278,0,0,0,1,0,0,9,0,0,1
12594,9/20/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4.0,limited,1,87,9.2,39,7,1,Friday,4,1201,4.0,12.01,1,-84.380305,33.7763742,0.941221768,1655,347,169,178,0,0,5.205999444,0,0,0,1,0,0,9,0,0,1
12595,9/20/19,DEKALB-PEACHTREE AIRPORT,Candler Park ,33.7623471,-84.3410014,204.0,free,1,70,9.1,10,2,1,Friday,204,205,204.0,205.0,1,-84.3416194,33.7526586,0.671102085,2305,677,468,128,0,0,6.457040491,0,0,0,1,0,0,9,0,0,1
12596,9/20/19,DEKALB-PEACHTREE AIRPORT,Arts Center   ,33.78885,-84.386841,4.0,limited,1,87,9.2,39,7,1,Friday,4,1001,4.0,10.01,1,-84.3902405,33.7828223,0.460471442,1655,347,169,178,0,0,14.18835728,0,0,0,1,0,0,9,0,0,1
