"","traveltime.mileEvening","treated","post","dayofweek","month","numvehicles","transRoutes","WalkScore","NumBikeshare","totalschool","origin.tract","Date","dayofweek.1"
"4864",5.68829734210987,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4865",1.86162296858693,FALSE,TRUE,"Saturday",8,3110,1,47,0,845,31211,"2019-08-31","Saturday"
"4866",2.09253021576063,FALSE,TRUE,"Saturday",8,4140,5,26,3,1262,30339,"2019-08-31","Saturday"
"4867",2.7777477332082,FALSE,TRUE,"Saturday",8,2720,6,32,0,797,31207,"2019-08-31","Saturday"
"4868",8.62078400406049,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4869",1.61094551134674,FALSE,TRUE,"Saturday",8,4140,5,26,3,1262,30339,"2019-08-31","Saturday"
"4870",3.67693412148139,FALSE,TRUE,"Saturday",8,2670,6,22,3,1239,30345,"2019-08-31","Saturday"
"4871",5.56130042415473,TRUE,TRUE,"Saturday",8,2395,52,90,7,748,1202,"2019-08-31","Saturday"
"4872",6.7367924542223,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4873",2.99227312575862,FALSE,TRUE,"Saturday",8,2720,6,32,0,797,31207,"2019-08-31","Saturday"
"4874",5.26949934035482,TRUE,TRUE,"Saturday",8,2395,52,90,7,748,1202,"2019-08-31","Saturday"
"4875",1.8758330203781,FALSE,TRUE,"Saturday",8,3110,1,47,0,845,31211,"2019-08-31","Saturday"
"4876",1.69767357398627,FALSE,TRUE,"Saturday",8,2720,6,32,0,797,31207,"2019-08-31","Saturday"
"4877",1.46188557759929,FALSE,TRUE,"Saturday",8,3110,1,47,0,845,31211,"2019-08-31","Saturday"
"4878",2.11591105775903,FALSE,TRUE,"Saturday",8,2215,4,23,0,988,30344,"2019-08-31","Saturday"
"4879",7.61203326838734,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4880",4.73531042922657,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4881",4.26172242308448,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4882",3.84721649870696,FALSE,TRUE,"Saturday",8,2215,4,23,0,988,30344,"2019-08-31","Saturday"
"4883",5.45144793647616,TRUE,TRUE,"Saturday",8,2395,52,90,7,748,1202,"2019-08-31","Saturday"
"4884",3.76292619319365,FALSE,TRUE,"Saturday",8,2720,6,32,0,797,31207,"2019-08-31","Saturday"
"4885",5.68769640190645,TRUE,TRUE,"Saturday",8,2395,52,90,7,748,1202,"2019-08-31","Saturday"
"4886",2.02717066738848,FALSE,TRUE,"Saturday",8,2215,4,23,0,988,30344,"2019-08-31","Saturday"
"4887",7.97998653815833,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4888",5.00942266538056,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4889",7.19626824885715,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4890",5.38488636412405,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4891",2.02036601241992,FALSE,TRUE,"Saturday",8,2215,4,23,0,988,30344,"2019-08-31","Saturday"
"4892",4.54639494909908,TRUE,TRUE,"Saturday",8,2120,53,91,3,714,1201,"2019-08-31","Saturday"
"4893",2.01730483415461,FALSE,TRUE,"Saturday",8,4140,5,26,3,1262,30339,"2019-08-31","Saturday"
"4894",2.22964366204231,FALSE,TRUE,"Saturday",8,3110,1,47,0,845,31211,"2019-08-31","Saturday"
"4895",2.39193600301594,TRUE,TRUE,"Saturday",8,765,61,84,4,1498,1001,"2019-08-31","Saturday"
"4896",6.24405053070681,TRUE,TRUE,"Saturday",8,2395,52,90,7,748,1202,"2019-08-31","Saturday"
"4897",7.92887478543912,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4898",7.99585360984128,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4899",7.46437152126243,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4900",7.18777036452368,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4901",9.41548544175563,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4902",7.69206687019103,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4903",3.94629400718012,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4904",7.75823993874287,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4905",6.35900992880525,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4906",4.83612946158808,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4907",6.66434498414395,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4908",1.03188546111536,FALSE,TRUE,"Sunday",9,3550,3,1,3,1501,30320,"2019-09-01","Sunday"
"4909",9.83653120980247,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4910",4.60998890838769,TRUE,TRUE,"Sunday",9,2050,11,89,2,835,1300,"2019-09-01","Sunday"
"4911",13.7477566943722,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4912",6.27350938442819,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4913",4.50553459590039,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4914",5.61312390033553,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4915",7.1028707051408,TRUE,TRUE,"Sunday",9,555,39,74,7,347,400,"2019-09-01","Sunday"
"4916",1.72051643222277,FALSE,TRUE,"Sunday",9,3550,3,1,3,1501,30320,"2019-09-01","Sunday"
"4917",7.31884126091108,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4918",2.06811531563284,FALSE,TRUE,"Sunday",9,3550,3,1,3,1501,30320,"2019-09-01","Sunday"
"4919",5.49210755279023,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4920",7.42808943158451,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4921",7.83337848109766,TRUE,TRUE,"Sunday",9,2240,40,90,5,448,1100,"2019-09-01","Sunday"
"4922",2.47182104678821,FALSE,TRUE,"Sunday",9,3550,3,1,3,1501,30320,"2019-09-01","Sunday"
"4923",2.97235124780435,FALSE,TRUE,"Sunday",9,3550,3,1,3,1501,30320,"2019-09-01","Sunday"
"4924",4.24091352785416,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4925",2.18394156797108,TRUE,TRUE,"Sunday",9,2120,37,62,4,1474,500,"2019-09-01","Sunday"
"4926",3.49428295763173,FALSE,TRUE,"Sunday",9,4140,5,26,3,1262,30339,"2019-09-01","Sunday"
"4927",2.31951654424992,FALSE,TRUE,"Sunday",9,4140,5,26,3,1262,30339,"2019-09-01","Sunday"
"4928",7.54304203030528,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4929",2.23683379946491,FALSE,TRUE,"Sunday",9,3110,1,47,0,845,31211,"2019-09-01","Sunday"
"4930",2.27298017632356,FALSE,TRUE,"Sunday",9,2720,6,32,0,797,31207,"2019-09-01","Sunday"
"4931",1.83007727344489,FALSE,TRUE,"Sunday",9,3110,1,47,0,845,31211,"2019-09-01","Sunday"
"4932",3.03928791072854,FALSE,TRUE,"Sunday",9,2670,6,22,3,1239,30345,"2019-09-01","Sunday"
"4933",3.70241287907647,FALSE,TRUE,"Sunday",9,2215,4,23,0,988,30344,"2019-09-01","Sunday"
"4934",6.66623410526815,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4935",8.76188723642168,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4936",1.98278358769303,FALSE,TRUE,"Sunday",9,4140,5,26,3,1262,30339,"2019-09-01","Sunday"
"4937",7.55930781200525,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4938",3.84893593475237,FALSE,TRUE,"Sunday",9,2670,6,22,3,1239,30345,"2019-09-01","Sunday"
"4939",4.05879486743677,FALSE,TRUE,"Sunday",9,2670,6,22,3,1239,30345,"2019-09-01","Sunday"
"4940",2.14543628937925,FALSE,TRUE,"Sunday",9,2215,4,23,0,988,30344,"2019-09-01","Sunday"
"4941",1.72125237362497,FALSE,TRUE,"Sunday",9,2720,6,32,0,797,31207,"2019-09-01","Sunday"
"4942",2.30042600051984,FALSE,TRUE,"Sunday",9,2670,6,22,3,1239,30345,"2019-09-01","Sunday"
"4943",4.22910170286426,FALSE,TRUE,"Sunday",9,2670,6,22,3,1239,30345,"2019-09-01","Sunday"
"4944",5.23061824561827,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4945",7.03309672225615,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4946",2.628384781671,FALSE,TRUE,"Sunday",9,2215,4,23,0,988,30344,"2019-09-01","Sunday"
"4947",1.50904317687669,FALSE,TRUE,"Sunday",9,3110,1,47,0,845,31211,"2019-09-01","Sunday"
"4948",6.4481549278072,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4949",2.71314894871498,FALSE,TRUE,"Sunday",9,2720,6,32,0,797,31207,"2019-09-01","Sunday"
"4950",6.8827817537139,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4951",10.4043944876592,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4952",9.09641346635348,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4953",7.26591358098377,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4954",8.17370939876622,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4955",3.48682244036647,FALSE,TRUE,"Sunday",9,2720,6,32,0,797,31207,"2019-09-01","Sunday"
"4956",2.29452747231338,FALSE,TRUE,"Sunday",9,3110,1,47,0,845,31211,"2019-09-01","Sunday"
"4957",2.87225850001184,FALSE,TRUE,"Sunday",9,3110,1,47,0,845,31211,"2019-09-01","Sunday"
"4958",2.14182982391724,FALSE,TRUE,"Sunday",9,4140,5,26,3,1262,30339,"2019-09-01","Sunday"
"4959",3.96205878225045,FALSE,TRUE,"Sunday",9,2215,4,23,0,988,30344,"2019-09-01","Sunday"
"4960",6.47289007895261,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4961",1.75739510328735,FALSE,TRUE,"Sunday",9,4140,5,26,3,1262,30339,"2019-09-01","Sunday"
"4962",5.59627596181322,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4963",6.92498035852325,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4964",2.26704756188467,FALSE,TRUE,"Sunday",9,2215,4,23,0,988,30344,"2019-09-01","Sunday"
"4965",2.27060591590644,TRUE,TRUE,"Sunday",9,765,61,84,4,1498,1001,"2019-09-01","Sunday"
"4966",3.59090671007623,FALSE,TRUE,"Sunday",9,2720,6,32,0,797,31207,"2019-09-01","Sunday"
"4967",6.5643194394521,TRUE,TRUE,"Sunday",9,2120,53,91,3,714,1201,"2019-09-01","Sunday"
"4968",5.81238855327481,TRUE,TRUE,"Sunday",9,2395,52,90,7,748,1202,"2019-09-01","Sunday"
"4969",1.43868891522284,FALSE,TRUE,"Monday",9,3550,3,1,3,1501,30320,"2019-09-02","Monday"
"4970",1.21273136667167,FALSE,TRUE,"Monday",9,3550,3,1,3,1501,30320,"2019-09-02","Monday"
"4971",6.22183802242598,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4972",6.6781999834308,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4973",6.59657922811905,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4974",7.05991736721053,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4975",5.79442493512628,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4976",5.6397473716205,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4977",3.06734670558091,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4978",5.38636149319617,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4979",1.16156693139913,FALSE,TRUE,"Monday",9,3550,3,1,3,1501,30320,"2019-09-02","Monday"
"4980",9.0476689356125,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4981",5.13018220933416,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4982",5.26974788291968,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4983",6.73356673928626,TRUE,TRUE,"Monday",9,2050,11,89,2,835,1300,"2019-09-02","Monday"
"4984",4.68090897695825,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4985",5.48221569917909,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4986",3.47209294678118,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4987",3.84588450313044,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4988",2.38795676518519,FALSE,TRUE,"Monday",9,3550,3,1,3,1501,30320,"2019-09-02","Monday"
"4989",4.56285725101661,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4990",5.52345111579361,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4991",4.26101356938829,TRUE,TRUE,"Monday",9,555,39,74,7,347,400,"2019-09-02","Monday"
"4992",1.44448988124651,FALSE,TRUE,"Monday",9,3550,3,1,3,1501,30320,"2019-09-02","Monday"
"4993",1.88928278499085,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4994",4.93875565789239,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4995",7.47414823726994,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4996",3.54649493849792,TRUE,TRUE,"Monday",9,2120,37,62,4,1474,500,"2019-09-02","Monday"
"4997",5.29398655590666,TRUE,TRUE,"Monday",9,2240,40,90,5,448,1100,"2019-09-02","Monday"
"4998",5.15134577679385,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"4999",1.24967638085101,FALSE,TRUE,"Monday",9,3110,1,47,0,845,31211,"2019-09-02","Monday"
"5000",2.64615602616772,FALSE,TRUE,"Monday",9,4140,5,26,3,1262,30339,"2019-09-02","Monday"
"5001",1.55856806672394,FALSE,TRUE,"Monday",9,2215,4,23,0,988,30344,"2019-09-02","Monday"
"5002",1.61094551134674,FALSE,TRUE,"Monday",9,2215,4,23,0,988,30344,"2019-09-02","Monday"
"5003",5.36138370175873,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5004",1.98278358769303,FALSE,TRUE,"Monday",9,2670,6,22,3,1239,30345,"2019-09-02","Monday"
"5005",6.41618514163163,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5006",4.02162538516423,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5007",1.76623736855728,FALSE,TRUE,"Monday",9,4140,5,26,3,1262,30339,"2019-09-02","Monday"
"5008",4.12671635088028,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5009",2.47487491916876,FALSE,TRUE,"Monday",9,2670,6,22,3,1239,30345,"2019-09-02","Monday"
"5010",1.41157123029276,FALSE,TRUE,"Monday",9,3110,1,47,0,845,31211,"2019-09-02","Monday"
"5011",2.61254589984588,FALSE,TRUE,"Monday",9,2670,6,22,3,1239,30345,"2019-09-02","Monday"
"5012",2.23905509906499,FALSE,TRUE,"Monday",9,2720,6,32,0,797,31207,"2019-09-02","Monday"
"5013",4.82913652820263,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5014",2.03894893519359,FALSE,TRUE,"Monday",9,3110,1,47,0,845,31211,"2019-09-02","Monday"
"5015",2.52653023795681,FALSE,TRUE,"Monday",9,2215,4,23,0,988,30344,"2019-09-02","Monday"
"5016",2.27946593304641,FALSE,TRUE,"Monday",9,2670,6,22,3,1239,30345,"2019-09-02","Monday"
"5017",4.30867495176057,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5018",2.47628673890653,FALSE,TRUE,"Monday",9,2720,6,32,0,797,31207,"2019-09-02","Monday"
"5019",6.4209977409554,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5020",3.89027232017859,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"5021",1.48641213770894,FALSE,TRUE,"Monday",9,3110,1,47,0,845,31211,"2019-09-02","Monday"
"5022",2.69266391205561,FALSE,TRUE,"Monday",9,2215,4,23,0,988,30344,"2019-09-02","Monday"
"5023",4.41227294367957,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5024",4.70581883590486,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5025",1.66905200736186,FALSE,TRUE,"Monday",9,4140,5,26,3,1262,30339,"2019-09-02","Monday"
"5026",1.59260261574451,FALSE,TRUE,"Monday",9,3110,1,47,0,845,31211,"2019-09-02","Monday"
"5027",4.19720697135992,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"5028",5.24168545724929,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5029",5.87510969844968,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"5030",1.69287759525435,FALSE,TRUE,"Monday",9,2670,6,22,3,1239,30345,"2019-09-02","Monday"
"5031",1.53386677874642,FALSE,TRUE,"Monday",9,4140,5,26,3,1262,30339,"2019-09-02","Monday"
"5032",2.44068979934756,FALSE,TRUE,"Monday",9,4140,5,26,3,1262,30339,"2019-09-02","Monday"
"5033",1.90988277073456,FALSE,TRUE,"Monday",9,2720,6,32,0,797,31207,"2019-09-02","Monday"
"5034",2.70253716366513,FALSE,TRUE,"Monday",9,2720,6,32,0,797,31207,"2019-09-02","Monday"
"5035",5.38292287662529,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"5036",1.81995130664257,TRUE,TRUE,"Monday",9,765,61,84,4,1498,1001,"2019-09-02","Monday"
"5037",2.91357999530137,FALSE,TRUE,"Monday",9,2720,6,32,0,797,31207,"2019-09-02","Monday"
"5038",5.76303012908402,TRUE,TRUE,"Monday",9,2395,52,90,7,748,1202,"2019-09-02","Monday"
"5039",7.72897876226113,TRUE,TRUE,"Monday",9,2120,53,91,3,714,1201,"2019-09-02","Monday"
"5040",3.17386658663854,FALSE,TRUE,"Monday",9,2215,4,23,0,988,30344,"2019-09-02","Monday"
"5041",2.2679332205249,FALSE,TRUE,"Tuesday",9,3550,3,1,3,1501,30320,"2019-09-03","Tuesday"
"5042",4.05392020737594,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5043",1.09571342778229,FALSE,TRUE,"Tuesday",9,3550,3,1,3,1501,30320,"2019-09-03","Tuesday"
"5044",5.22211057476549,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5045",4.9921199441088,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5046",4.96874290904043,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5047",6.3538479578203,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5048",6.60182192324988,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5049",6.73705529249053,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5050",5.23569403884103,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5051",7.37708137704565,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5052",5.03574330927707,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5053",6.62900824954579,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5054",6.3283763447278,TRUE,TRUE,"Tuesday",9,2050,11,89,2,835,1300,"2019-09-03","Tuesday"
"5055",9.32184072154016,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5056",6.02256900905107,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5057",4.77935161554074,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5058",1.5982462289176,FALSE,TRUE,"Tuesday",9,3550,3,1,3,1501,30320,"2019-09-03","Tuesday"
"5059",5.41478029961696,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5060",5.17426742456528,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5061",6.63937323934109,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5062",2.10447232698846,FALSE,TRUE,"Tuesday",9,3550,3,1,3,1501,30320,"2019-09-03","Tuesday"
"5063",4.81304002457105,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5064",3.49689361068676,TRUE,TRUE,"Tuesday",9,555,39,74,7,347,400,"2019-09-03","Tuesday"
"5065",2.11461008962279,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5066",2.44841136683544,FALSE,TRUE,"Tuesday",9,3550,3,1,3,1501,30320,"2019-09-03","Tuesday"
"5067",3.67049825802582,TRUE,TRUE,"Tuesday",9,2120,37,62,4,1474,500,"2019-09-03","Tuesday"
"5068",5.15693361868282,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5069",5.3370270970116,TRUE,TRUE,"Tuesday",9,2240,40,90,5,448,1100,"2019-09-03","Tuesday"
"5070",4.21655243965101,FALSE,TRUE,"Tuesday",9,2670,6,22,3,1239,30345,"2019-09-03","Tuesday"
"5071",5.27482254169212,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5073",6.07122895122133,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5074",3.55176325945639,FALSE,TRUE,"Tuesday",9,2720,6,32,0,797,31207,"2019-09-03","Tuesday"
"5075",2.21031856828669,FALSE,TRUE,"Tuesday",9,4140,5,26,3,1262,30339,"2019-09-03","Tuesday"
"5076",4.31718018245937,TRUE,TRUE,"Tuesday",9,2395,52,90,7,748,1202,"2019-09-03","Tuesday"
"5077",1.46188557759929,FALSE,TRUE,"Tuesday",9,3110,1,47,0,845,31211,"2019-09-03","Tuesday"
"5078",3.12227458383867,FALSE,TRUE,"Tuesday",9,2720,6,32,0,797,31207,"2019-09-03","Tuesday"
"5079",6.66915301459918,TRUE,TRUE,"Tuesday",9,765,61,84,4,1498,1001,"2019-09-03","Tuesday"
"5080",2.24299111866938,FALSE,TRUE,"Tuesday",9,2215,4,23,0,988,30344,"2019-09-03","Tuesday"
"5081",1.78135551835126,FALSE,TRUE,"Tuesday",9,2670,6,22,3,1239,30345,"2019-09-03","Tuesday"
"5082",3.95644811170076,FALSE,TRUE,"Tuesday",9,2670,6,22,3,1239,30345,"2019-09-03","Tuesday"
"5083",4.66733556205151,TRUE,TRUE,"Tuesday",9,2395,52,90,7,748,1202,"2019-09-03","Tuesday"
"5084",4.52711685479455,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5085",3.13806964641685,FALSE,TRUE,"Tuesday",9,4140,5,26,3,1262,30339,"2019-09-03","Tuesday"
"5086",5.34869994011657,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5087",4.39092421619191,TRUE,TRUE,"Tuesday",9,765,61,84,4,1498,1001,"2019-09-03","Tuesday"
"5088",1.47679134717361,FALSE,TRUE,"Tuesday",9,2215,4,23,0,988,30344,"2019-09-03","Tuesday"
"5089",4.39989498826001,FALSE,TRUE,"Tuesday",9,2215,4,23,0,988,30344,"2019-09-03","Tuesday"
"5090",6.070946688398,TRUE,TRUE,"Tuesday",9,765,61,84,4,1498,1001,"2019-09-03","Tuesday"
"5091",2.29114325318876,FALSE,TRUE,"Tuesday",9,4140,5,26,3,1262,30339,"2019-09-03","Tuesday"
"5092",1.58743043832994,FALSE,TRUE,"Tuesday",9,3110,1,47,0,845,31211,"2019-09-03","Tuesday"
"5093",2.61134219916044,FALSE,TRUE,"Tuesday",9,2670,6,22,3,1239,30345,"2019-09-03","Tuesday"
"5094",1.79461065961844,FALSE,TRUE,"Tuesday",9,3110,1,47,0,845,31211,"2019-09-03","Tuesday"
"5095",1.99533285090628,FALSE,TRUE,"Tuesday",9,4140,5,26,3,1262,30339,"2019-09-03","Tuesday"
"5096",2.10577456970663,FALSE,TRUE,"Tuesday",9,3110,1,47,0,845,31211,"2019-09-03","Tuesday"
"5097",4.74191649892498,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5098",4.93639596930224,TRUE,TRUE,"Tuesday",9,2395,52,90,7,748,1202,"2019-09-03","Tuesday"
"5099",5.03447006140759,TRUE,TRUE,"Tuesday",9,765,61,84,4,1498,1001,"2019-09-03","Tuesday"
"5100",6.48045142374202,TRUE,TRUE,"Tuesday",9,2120,53,91,3,714,1201,"2019-09-03","Tuesday"
"5101",3.22723689459607,FALSE,TRUE,"Tuesday",9,2215,4,23,0,988,30344,"2019-09-03","Tuesday"
"5102",2.15424240591859,FALSE,TRUE,"Tuesday",9,2720,6,32,0,797,31207,"2019-09-03","Tuesday"
"5103",3.70241287907647,FALSE,TRUE,"Tuesday",9,2670,6,22,3,1239,30345,"2019-09-03","Tuesday"
"5104",1.80377817236041,FALSE,TRUE,"Tuesday",9,2720,6,32,0,797,31207,"2019-09-03","Tuesday"
