Date,weather.station,Station,lat,long,tract,Parking.plain,Parking,WalkScore,TransScore,TransRoutes,NumBikeshare,post,DoW,origin.tract,destination.tract,origin,destination,treatment,dest.long,dest.lat,distance,Vehicles,school.population,K12,College,event,Travel.Time.per.Mile..Minutes.Mile.,Mon,Wed,Thur,Fri,Sat,Sun,month,June,Aug,Sept,Precip,dayofweek,festival
9/4/19,DEKALB-PEACHTREE AIRPORT,Chamblee  ,33.8879223,-84.3049086,212.04,free,1,63,8.6,9,0,1,Wednesday,21204,21208,212.04,212.08,0,-84.3036535,33.9012348,0.923650452,525,720,689,10,0,4.330642603,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,35,119,35,1,-84.3916061,33.7508367,0.908743598,1040,1134,107,1026,0,1.320504488,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,36,26,36,1,-84.4029204,33.7518752,0.426018427,615,556,333,164,0,3.481852522,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,1,Wednesday,85,84,85,84,1,-84.4355748,33.7618564,0.801569313,505,420,306,90,0,3.784243338,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,36,35,36,1,-84.4029204,33.7518752,0.666522279,460,374,9,365,0,3.650790694,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,1002,19,10.02,1,-84.3995394,33.7763249,0.991476734,1055,3135,97,3038,0,4.757213666,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,19,35,19,1,-84.3872629,33.7661963,0.890805976,460,374,9,365,0,2.787737622,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,38,42,38,1,-84.412023,33.7508286,1.023544117,520,487,335,127,0,3.517190846,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,1,Wednesday,85,24,85,24,1,-84.4248089,33.7586698,0.978805823,505,420,306,90,0,5.959643063,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,1,Wednesday,35,49,35,49,1,-84.3794479,33.7409122,1.087355927,460,374,9,365,0,2.053911951,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,28,12.02,28,1,-84.379399,33.758087,1.031162008,2395,748,69,664,0,6.966250965,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,1201,12.02,12.01,1,-84.380305,33.7763742,0.482302433,2395,748,69,664,0,3.904880431,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,28,26,28,1,-84.379399,33.758087,1.063123455,615,556,333,164,0,8.199110483,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,62,42,62,1,-84.4217305,33.728483,0.711128055,520,487,335,127,0,4.593640544,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,19,12.02,19,1,-84.3872629,33.7661963,0.385948579,2395,748,69,664,0,10.27770767,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,44,26,44,1,-84.4017693,33.7407725,1.098061349,615,556,333,164,0,5.373105981,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,119,35,119,1,-84.382691,33.7539369,0.51075293,460,374,9,365,0,1.631578174,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,11,12.02,11,1,-84.3830169,33.7841633,0.882938589,2395,748,69,664,0,2.793701281,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Wednesday,8102,8301,81.02,83.01,1,-84.4588616,33.7642262,0.902154503,1640,1736,1564,172,0,1.792006426,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,21,12.02,21,1,-84.3947712,33.7655324,0.637674281,2395,748,69,664,0,8.860322844,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Vine City,33.7564788,-84.4035248,26,limited,1,60,9.6,57,0,1,Wednesday,26,118,26,118,1,-84.4088781,33.7709168,1.045054327,615,556,333,164,0,2.631442145,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,19,26,19,1,-84.3872629,33.7661963,0.912998751,615,556,333,164,0,6.699534543,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,38,25,38,1,-84.412023,33.7508286,0.496892337,605,609,296,289,0,4.159184015,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,25,26,25,1,-84.4126613,33.7590745,0.878335539,615,556,333,164,0,4.838697528,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,29,119,29,1,-84.3693491,33.7580053,0.652274411,1040,1134,107,1026,0,4.548188025,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,24,25,24,1,-84.4248089,33.7586698,0.450877979,605,609,296,289,0,4.842404013,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,23,25,23,1,-84.4186028,33.7672174,0.749997614,605,609,296,289,0,3.155565594,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,43,25,43,1,-84.4091076,33.745362,0.902796026,605,609,296,289,0,6.36910203,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,57,42,57,1,-84.403266,33.7319561,0.648612435,520,487,335,127,0,10.35543925,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,37,26,37,1,-84.4101331,33.7489884,0.87277905,615,556,333,164,0,3.685545231,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,1,Wednesday,35,43,35,43,1,-84.4091076,33.745362,0.749954336,460,374,9,365,0,4.866962991,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,13,12.02,13,1,-84.3715699,33.7761933,0.916202244,2395,748,69,664,0,4.474994495,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,18,12.02,18,1,-84.3780718,33.7663445,0.615621709,2395,748,69,664,0,7.742850196,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,1,Wednesday,1202,4,12.02,4,1,-84.3785105,33.7883241,0.702136433,2395,748,69,664,0,7.643338832,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,1,Wednesday,40,60,40,60,1,-84.4390857,33.7379611,1.077710457,680,496,362,115,0,1.917645555,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,1,Wednesday,40,8302,40,83.02,1,-84.452286,33.7573898,0.54481956,680,496,362,115,0,5.995868919,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,26,35,26,1,-84.4026296,33.7587958,0.722933018,460,374,9,365,0,3.688677372,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,26,19,26,1,-84.4026296,33.7587958,1.027685538,1055,3135,97,3038,0,7.184428562,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,1,Wednesday,35,38,35,38,1,-84.412023,33.7508286,0.921093035,460,374,9,365,0,5.808316639,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Midtown   ,33.780868,-84.386798,12.02,none,0,92,9.6,52,7,1,Wednesday,1202,5,12.02,5,1,-84.3854516,33.7961417,1.059324074,2395,748,69,664,0,6.135988183,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,21,26,21,1,-84.3947712,33.7655324,0.661788742,615,556,333,164,0,5.842750747,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,1001,12.02,10.01,1,-84.3902405,33.7828223,0.794469541,2395,748,69,664,0,3.377515681,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,39,42,39,1,-84.4220948,33.7500627,1.089251813,520,487,335,127,0,2.662377941,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,32,119,32,1,-84.3650959,33.7498233,0.617555926,1040,1134,107,1026,0,3.400501739,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,43,42,43,1,-84.4091076,33.745362,0.68808487,520,487,335,127,0,2.858174554,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,1,Wednesday,35,37,35,37,1,-84.4101331,33.7489884,0.792942439,460,374,9,365,0,7.251472138,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,28,119,28,1,-84.379399,33.758087,0.579122156,1040,1134,107,1026,0,1.899426551,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West Lake,33.75287,-84.4445275,40,free,1,33,9.1,7,0,1,Wednesday,40,84,40,84,1,-84.4355748,33.7618564,0.807129001,680,496,362,115,0,4.06791644,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,28,35,28,1,-84.379399,33.758087,0.759522697,460,374,9,365,0,1.711601253,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,43,26,43,1,-84.4091076,33.745362,0.998848525,615,556,333,164,0,3.420605409,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,26,25,26,1,-84.4026296,33.7587958,0.868134672,605,609,296,289,0,4.338804553,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,21,35,21,1,-84.3947712,33.7655324,0.830389688,460,374,9,365,0,6.081482071,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,48,35,48,1,-84.3839375,33.7443312,0.789991202,460,374,9,365,0,2.510576483,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,41,42,41,1,-84.428069,33.7408497,0.90635505,520,487,335,127,0,1.544648535,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,1,Wednesday,85,7,85,7,1,-84.4233152,33.7799333,0.637166314,505,420,306,90,0,8.030347103,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,58,42,58,1,-84.4105985,33.731861,0.332955346,520,487,335,127,0,5.556300637,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,50,119,50,1,-84.3650954,33.7420805,0.837092115,1040,1134,107,1026,0,4.579344693,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,36,25,36,1,-84.4029204,33.7518752,0.892807687,605,609,296,289,0,4.069558751,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Ashby,33.756417,-84.4174518,25,free,1,66,9.3,9,1,1,Wednesday,25,39,25,39,1,-84.4220948,33.7500627,0.514285765,605,609,296,289,0,6.773147475,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Bankhead,33.7722776,-84.4294781,85,limited,1,24,8.1,5,0,1,Wednesday,85,23,85,23,1,-84.4186028,33.7672174,0.716624607,505,420,306,90,0,6.256181113,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,North Avenue   ,33.771747,-84.38658,12.02,none,0,81,9.6,52,7,1,Wednesday,1202,1002,12.02,10.02,1,-84.3995394,33.7763249,0.809622841,2395,748,69,664,0,6.690358019,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,18,19,18,1,-84.3780718,33.7663445,0.525417908,1055,3135,97,3038,0,2.315617052,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,21,19,21,1,-84.3947712,33.7655324,0.438118182,1055,3135,97,3038,0,5.021476145,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Garnett   ,33.747845,-84.396415,35,none,0,79,9.8,56,4,1,Wednesday,35,120,35,120,1,-84.392823,33.7361403,0.835568581,460,374,9,365,0,1.456094323,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,119,26,119,1,-84.382691,33.7539369,0.881751218,615,556,333,164,0,4.895560765,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,1202,19,12.02,1,-84.3851557,33.776784,0.734391911,1055,3135,97,3038,0,4.062317799,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,48,119,48,1,-84.3839375,33.7443312,0.621440121,1040,1134,107,1026,0,4.907954762,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,35,26,35,1,-84.3916061,33.7508367,0.517357888,615,556,333,164,0,7.183937371,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,1201,19,12.01,1,-84.380305,33.7763742,0.801680206,1055,3135,97,3038,0,3.866878561,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,King Memorial,33.7502611,-84.3758206,119,none,0,91,9.7,54,11,1,Wednesday,119,49,119,49,1,-84.3794479,33.7409122,0.679491043,1040,1134,107,1026,0,5.028273296,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Five Points,33.753826,-84.391571,35,none,0,96,9.8,56,4,1,Wednesday,35,44,35,44,1,-84.4017693,33.7407725,1.076713952,460,374,9,365,0,2.027774721,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,28,19,28,1,-84.379399,33.758087,0.724454321,1055,3135,97,3038,0,2.622663632,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,35,19,35,1,-84.3916061,33.7508367,1.09942774,1055,3135,97,3038,0,3.047039728,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,GWCC/Mercedes-Benz Stadium,33.756293,-84.397759,26,none,0,73,9.6,57,0,1,Wednesday,26,38,26,38,1,-84.412023,33.7508286,0.903226219,615,556,333,164,0,3.266069935,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,Civic Center   ,33.766305,-84.387209,19,none,0,86,9.7,74,6,1,Wednesday,19,119,19,119,1,-84.382691,33.7539369,0.894092433,1055,3135,97,3038,0,2.90797674,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,West End   ,33.7360753,-84.4133953,42,free,1,86,9.5,14,2,1,Wednesday,42,44,42,44,1,-84.4017693,33.7407725,0.743491244,520,487,335,127,0,3.272847329,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,FULTON CO-BROWN FLD ARPT,H.E. Holmes,33.754489,-84.4692986,81.02,free,1,43,9.1,14,0,1,Wednesday,8102,8302,81.02,83.02,1,-84.452286,33.7573898,0.998746768,1640,1736,1564,172,0,4.105144699,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Wednesday,7603,11201,76.03,112.01,1,-84.4437913,33.6939153,0.939414822,520,1202,859,305,0,1.827378732,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Wednesday,7603,111,76.03,111,1,-84.427146,33.6880797,0.896557705,520,1202,859,305,0,3.773692774,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Wednesday,6602,61,66.02,61,1,-84.4370324,33.7277552,0.933652296,185,381,294,67,0,2.427741758,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,1,Wednesday,123,11202,123,112.02,0,-84.4503094,33.6771979,0.563823131,1070,742,599,143,0,5.232137239,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Lakewood   ,33.7008573,-84.4297611,76.03,free,1,28,8.4,5,0,1,Wednesday,7603,6601,76.03,66.01,1,-84.4224014,33.7115423,0.851822872,520,1202,859,305,0,4.265362501,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Wednesday,6602,6601,66.02,66.01,1,-84.4224014,33.7115423,0.477868916,185,381,294,67,0,5.057174855,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Wednesday,6602,65,66.02,65,1,-84.4101267,33.7141012,0.960334946,185,381,294,67,0,5.779233616,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,1,Wednesday,123,111,123,111,0,-84.427146,33.6880797,1.078476067,1070,742,599,143,0,3.600759862,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,East Point   ,33.6771551,-84.4405145,123,free,1,58,9.1,11,0,1,Wednesday,123,110,123,110,0,-84.4269481,33.6741961,0.807301377,1070,742,599,143,0,5.780575632,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,Oakland City   ,33.71766,-84.42626,66.02,free,1,43,9.4,8,0,1,Wednesday,6602,62,66.02,62,1,-84.4217305,33.728483,0.792691607,185,381,294,67,0,2.880481277,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/4/19,HARTSFIELD-JACKSON ATLANTA INTL AP,College Park   ,33.6522646,-84.4490773,123,free,1,61,9.1,11,0,1,Wednesday,123,10601,123,106.01,0,-84.4572757,33.6610333,0.768569885,1070,742,599,143,0,3.881668265,0,1,0,0,0,0,9,0,0,1,0,Wednesday,0
9/5/19,DEKALB-PEACHTREE AIRPORT,Decatur ,33.7746118,-84.29751,225,none,0,95,8.6,8,0,1,Thursday,225,228,225,228,0,-84.289345,33.7630876,0.925122286,1810,2264,1544,434,0,6.395550901,0,0,1,0,0,0,9,0,0,1,0,Thursday,0
9/5/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9,7,0,1,Thursday,23111,23115,231.11,231.15,0,-84.2414147,33.7738177,0.81384035,730,559,449,93,0,8.580716512,0,0,1,0,0,0,9,0,0,1,0,Thursday,0
9/5/19,DEKALB-PEACHTREE AIRPORT,Inman Park/Reynoldstown,33.7577651,-84.3536191,30,free,1,78,9,13,5,1,Thursday,30,29,30,29,1,-84.3693491,33.7580053,0.904754173,480,625,329,244,0,4.107929844,0,0,1,0,0,0,9,0,0,1,0,Thursday,0
9/5/19,DEKALB-PEACHTREE AIRPORT,Lindbergh Center   ,33.8236541,-84.3700046,94.02,free,1,79,9.4,9,0,1,Thursday,9402,9403,94.02,94.03,1,-84.3599075,33.8315945,0.798930745,2925,1119,195,924,0,1.502007537,0,0,1,0,0,0,9,0,0,1,0,Thursday,0
9/5/19,DEKALB-PEACHTREE AIRPORT,Indian Creek,33.7696029,-84.2282,231.11,free,1,14,9,7,0,1,Thursday,23111,23204,231.11,232.04,0,-84.21084,33.7748198,1.061398394,730,559,449,93,0,4.695063949,0,0,1,0,0,0,9,0,0,1,0,Thursday,0
